3528-9470-0057-0430,Platinum,1626100,IDR,7932,02-02-2016,Online Transaction
3528-9470-0055-0698,Classic,344600,IDR,4435,22-02-2016,Retail Domestic
3528-9470-0050-0958,Cashback,10000,IDR,9174,01-02-2016,Retail Domestic
3528-9470-0051-0410,Gold,988300,IDR,9261,18-02-2016,Retail Foreign
3528-9470-0053-0994,Platinum,1985400,IDR,3369,26-02-2016,Retail Domestic
3528-9470-0054-0446,Classic,1502100,IDR,1833,26-02-2016,Retail Foreign
3528-9470-0055-0774,Classic,279100,IDR,1937,24-02-2016,Retail Foreign
3528-9470-0053-0573,Cashback,1394200,IDR,2715,19-02-2016,Retail Foreign
3528-9470-0053-0817,Gold,1605800,SGD,5985,01-02-2016,Retail Domestic
3528-9470-0057-0061,Classic,624000,IDR,73,06-02-2016,Retail Domestic
3528-9470-0050-0181,Classic,1500900,IDR,791,22-02-2016,Online Transaction
3528-9470-0050-0076,Platinum,473500,IDR,8855,23-02-2016,Online Transaction
3528-9470-0053-0986,Classic,611800,IDR,762,05-02-2016,Online Transaction
3528-9470-0054-0321,Cashback,1441400,IDR,6922,15-02-2016,Retail Domestic
3528-9470-0059-0177,Cashback,69400,IDR,9070,04-02-2016,Online Transaction
3528-9470-0058-0924,Platinum,212900,IDR,4067,19-02-2016,Retail Foreign
3528-9470-0057-0540,Platinum,1625300,IDR,4689,20-02-2016,Online Transaction
3528-9470-0052-0583,Cashback,193400,IDR,415,09-02-2016,Retail Domestic
3528-9470-0055-0968,Platinum,924100,IDR,5669,28-02-2016,Retail Domestic
3528-9470-0055-0950,Platinum,844400,IDR,181,19-02-2016,Retail Domestic
3528-9470-0055-0973,Cashback,592200,IDR,4172,28-02-2016,Retail Domestic
3528-9470-0058-0280,Cashback,1205700,IDR,2985,27-02-2016,Online Transaction
3528-9470-0059-0459,Gold,665000,IDR,6738,01-02-2016,Retail Foreign
3528-9470-0059-0314,Platinum,1746600,IDR,1416,20-02-2016,Retail Foreign
3528-9470-0057-0730,Gold,1988600,IDR,8450,27-02-2016,Retail Foreign
3528-9470-0056-0425,Cashback,1125400,IDR,6446,08-02-2016,Online Transaction
3528-9470-0057-0761,Classic,1017000,IDR,6650,24-02-2016,Online Transaction
3528-9470-0053-0005,Platinum,854300,IDR,1570,10-02-2016,Retail Foreign
3528-9470-0059-0710,Classic,691600,SGD,1213,23-02-2016,Retail Domestic
3528-9470-0052-0108,Platinum,1514800,IDR,3509,25-02-2016,Retail Domestic
3528-9470-0051-0686,Classic,900700,IDR,6558,15-02-2016,Online Transaction
3528-9470-0056-0340,Classic,535200,IDR,2514,15-02-2016,Online Transaction
3528-9470-0057-0765,Classic,170400,IDR,8212,25-02-2016,Online Transaction
3528-9470-0058-0998,Classic,51100,IDR,2726,06-02-2016,Retail Domestic
3528-9470-0056-0251,Platinum,940900,IDR,7438,18-02-2016,Online Transaction
3528-9470-0053-0463,Gold,34000,IDR,6646,03-02-2016,Online Transaction
3528-9470-0050-0200,Gold,1323000,SGD,6277,18-02-2016,Retail Foreign
3528-9470-0057-0840,Classic,134900,IDR,7924,23-02-2016,Retail Domestic
3528-9470-0055-0176,Cashback,513100,IDR,5503,11-02-2016,Retail Foreign
3528-9470-0058-0848,Gold,353900,IDR,2243,01-02-2016,Online Transaction
3528-9470-0050-0273,Gold,1760900,IDR,5125,10-02-2016,Online Transaction
3528-9470-0058-0961,Gold,1095400,IDR,7,07-02-2016,Retail Foreign
3528-9470-0052-0381,Classic,1256700,IDR,8924,21-02-2016,Online Transaction
3528-9470-0057-0797,Gold,1676500,IDR,7998,10-02-2016,Online Transaction
3528-9470-0052-0697,Classic,1562100,IDR,8458,18-02-2016,Retail Foreign
3528-9470-0055-0762,Cashback,833300,IDR,6342,02-02-2016,Online Transaction
3528-9470-0050-0494,Classic,1135900,SGD,100,03-02-2016,Online Transaction
3528-9470-0058-0938,Platinum,1277500,IDR,6287,26-02-2016,Online Transaction
3528-9470-0054-0135,Gold,1560400,SGD,5816,25-02-2016,Retail Domestic
3528-9470-0052-0224,Platinum,951600,IDR,2083,22-02-2016,Retail Domestic
3528-9470-0056-0341,Platinum,939000,IDR,4456,07-02-2016,Online Transaction
3528-9470-0050-0729,Classic,1892000,IDR,1913,06-02-2016,Online Transaction
3528-9470-0055-0705,Classic,142900,IDR,4690,08-02-2016,Retail Foreign
3528-9470-0050-0407,Classic,443100,IDR,3224,24-02-2016,Retail Foreign
3528-9470-0052-0456,Classic,1323900,IDR,637,25-02-2016,Online Transaction
3528-9470-0052-0956,Platinum,675500,IDR,7455,27-02-2016,Online Transaction
3528-9470-0058-0478,Gold,495000,SGD,8179,11-02-2016,Online Transaction
3528-9470-0054-0948,Gold,1816700,IDR,1063,04-02-2016,Retail Foreign
3528-9470-0055-0573,Classic,362000,IDR,3508,20-02-2016,Retail Domestic
3528-9470-0057-0232,Platinum,553300,IDR,2581,05-02-2016,Retail Domestic
3528-9470-0059-0978,Gold,432400,IDR,4485,16-02-2016,Online Transaction
3528-9470-0051-0563,Platinum,1799000,IDR,3180,12-02-2016,Online Transaction
3528-9470-0057-0130,Cashback,1529100,IDR,7488,05-02-2016,Online Transaction
3528-9470-0057-0500,Cashback,177500,IDR,9358,04-02-2016,Online Transaction
3528-9470-0054-0682,Gold,641200,IDR,6118,07-02-2016,Online Transaction
3528-9470-0053-0544,Platinum,446100,IDR,1038,01-02-2016,Online Transaction
3528-9470-0056-0768,Cashback,304000,IDR,8007,01-02-2016,Retail Foreign
3528-9470-0059-0529,Gold,300600,IDR,8953,13-02-2016,Retail Domestic
3528-9470-0057-0520,Gold,1475300,IDR,6255,21-02-2016,Retail Foreign
3528-9470-0057-0263,Gold,801100,SGD,6232,06-02-2016,Online Transaction
3528-9470-0054-0832,Classic,1115000,IDR,6381,07-02-2016,Retail Foreign
3528-9470-0055-0418,Cashback,697900,IDR,2736,24-02-2016,Retail Domestic
3528-9470-0058-0376,Classic,251000,IDR,3741,15-02-2016,Retail Domestic
3528-9470-0051-0670,Classic,1089200,IDR,3882,05-02-2016,Retail Foreign
3528-9470-0059-0868,Classic,952700,IDR,7600,06-02-2016,Online Transaction
3528-9470-0056-0092,Platinum,1566200,IDR,4,01-02-2016,Retail Domestic
3528-9470-0055-0585,Cashback,979500,IDR,2054,06-02-2016,Online Transaction
3528-9470-0050-0793,Platinum,1341200,IDR,3084,20-02-2016,Online Transaction
3528-9470-0054-0128,Cashback,1341900,IDR,1536,02-02-2016,Retail Domestic
3528-9470-0059-0807,Platinum,1440800,IDR,8065,05-02-2016,Retail Domestic
3528-9470-0055-0438,Classic,716700,IDR,1166,03-02-2016,Retail Domestic
3528-9470-0050-0238,Platinum,563600,IDR,4512,25-02-2016,Online Transaction
3528-9470-0056-0064,Cashback,909600,IDR,3330,25-02-2016,Retail Foreign
3528-9470-0054-0645,Cashback,1579800,IDR,5756,04-02-2016,Retail Domestic
3528-9470-0051-0676,Platinum,290700,IDR,1244,04-02-2016,Retail Domestic
3528-9470-0055-0688,Cashback,376900,IDR,8256,19-02-2016,Online Transaction
3528-9470-0051-0834,Gold,391600,IDR,1465,27-02-2016,Online Transaction
3528-9470-0053-0016,Cashback,895300,IDR,4545,02-02-2016,Online Transaction
3528-9470-0056-0997,Classic,1596300,IDR,8715,26-02-2016,Retail Foreign
3528-9470-0058-0406,Cashback,1190700,SGD,5097,19-02-2016,Retail Foreign
3528-9470-0054-0797,Cashback,175800,IDR,2893,04-02-2016,Retail Foreign
3528-9470-0059-0159,Classic,1333400,IDR,7849,14-02-2016,Online Transaction
3528-9470-0057-0548,Gold,1407700,IDR,6825,15-02-2016,Retail Foreign
3528-9470-0050-0733,Platinum,867000,IDR,8014,01-02-2016,Online Transaction
3528-9470-0051-0017,Platinum,333100,SGD,4768,14-02-2016,Retail Foreign
3528-9470-0056-0641,Cashback,1810300,SGD,1114,16-02-2016,Retail Foreign
3528-9470-0053-0433,Gold,1608100,IDR,4312,28-02-2016,Retail Domestic
3528-9470-0053-0587,Platinum,1840500,IDR,851,09-02-2016,Retail Foreign
3528-9470-0050-0759,Cashback,1146500,IDR,6442,21-02-2016,Retail Foreign
3528-9470-0050-0858,Platinum,606600,IDR,1090,13-02-2016,Online Transaction
3528-9470-0056-0205,Cashback,17100,SGD,1233,28-02-2016,Retail Foreign
3528-9470-0055-0964,Cashback,826400,IDR,2971,11-02-2016,Retail Foreign
3528-9470-0055-0993,Classic,156700,IDR,4866,25-02-2016,Retail Foreign
3528-9470-0058-0531,Platinum,249400,IDR,3304,24-02-2016,Online Transaction
3528-9470-0059-0373,Classic,1615900,IDR,4496,11-02-2016,Online Transaction
3528-9470-0056-0439,Gold,916300,IDR,3709,06-02-2016,Retail Foreign
3528-9470-0054-0891,Platinum,1646200,IDR,1849,26-02-2016,Retail Foreign
3528-9470-0059-0213,Classic,951100,IDR,7658,09-02-2016,Online Transaction
3528-9470-0052-0900,Cashback,418700,IDR,7886,18-02-2016,Online Transaction
3528-9470-0052-0665,Cashback,290900,IDR,3360,07-02-2016,Retail Foreign
3528-9470-0052-0329,Gold,749600,IDR,4203,23-02-2016,Online Transaction
3528-9470-0052-0783,Classic,516300,IDR,8514,01-02-2016,Retail Foreign
3528-9470-0053-0698,Gold,1644000,IDR,2871,12-02-2016,Retail Foreign
3528-9470-0050-0873,Classic,1330500,IDR,9180,01-02-2016,Online Transaction
3528-9470-0058-0385,Gold,1893300,IDR,7319,19-02-2016,Online Transaction
3528-9470-0050-0949,Classic,716000,IDR,6087,19-02-2016,Online Transaction
3528-9470-0056-0137,Platinum,600200,IDR,1230,21-02-2016,Retail Foreign
3528-9470-0055-0372,Cashback,322800,IDR,5356,25-02-2016,Retail Foreign
3528-9470-0057-0841,Classic,1910500,IDR,49,17-02-2016,Retail Domestic
3528-9470-0055-0745,Gold,229400,IDR,1268,22-02-2016,Retail Domestic
3528-9470-0054-0536,Cashback,1872200,SGD,3252,22-02-2016,Retail Domestic
3528-9470-0053-0049,Classic,1548700,SGD,1087,21-02-2016,Online Transaction
3528-9470-0058-0682,Platinum,1515700,IDR,365,10-02-2016,Retail Foreign
3528-9470-0051-0036,Cashback,22800,IDR,2281,19-02-2016,Retail Foreign
3528-9470-0057-0670,Cashback,1192100,IDR,6162,06-02-2016,Retail Domestic
3528-9470-0053-0870,Classic,24900,IDR,5285,11-02-2016,Retail Foreign
3528-9470-0057-0595,Platinum,1355100,IDR,8163,17-02-2016,Retail Domestic
3528-9470-0053-0014,Classic,1266900,IDR,5299,21-02-2016,Retail Foreign
3528-9470-0054-0266,Platinum,1640600,IDR,5459,13-02-2016,Retail Foreign
3528-9470-0051-0377,Platinum,565100,IDR,3644,04-02-2016,Retail Domestic
3528-9470-0052-0473,Classic,545600,IDR,7773,05-02-2016,Retail Domestic
3528-9470-0059-0699,Cashback,1760400,IDR,5842,21-02-2016,Retail Foreign
3528-9470-0059-0504,Cashback,493100,SGD,8077,16-02-2016,Retail Foreign
3528-9470-0055-0193,Classic,1516800,IDR,4353,06-02-2016,Online Transaction
3528-9470-0050-0909,Platinum,1680700,IDR,1254,14-02-2016,Online Transaction
3528-9470-0058-0439,Gold,812000,IDR,3061,17-02-2016,Retail Foreign
3528-9470-0057-0517,Platinum,445100,IDR,582,06-02-2016,Online Transaction
3528-9470-0057-0518,Cashback,887800,IDR,968,26-02-2016,Retail Foreign
3528-9470-0059-0700,Classic,414200,IDR,6171,05-02-2016,Retail Domestic
3528-9470-0058-0409,Gold,639700,IDR,6401,07-02-2016,Retail Foreign
3528-9470-0058-0891,Classic,1434600,IDR,4945,20-02-2016,Online Transaction
3528-9470-0054-0628,Platinum,978600,IDR,3915,14-02-2016,Retail Domestic
3528-9470-0058-0348,Gold,1411300,IDR,8399,01-02-2016,Online Transaction
3528-9470-0051-0116,Platinum,307500,IDR,6746,21-02-2016,Online Transaction
3528-9470-0051-0167,Platinum,921700,IDR,4125,09-02-2016,Retail Domestic
3528-9470-0054-0381,Platinum,1573200,IDR,8099,05-02-2016,Online Transaction
3528-9470-0053-0555,Classic,967000,IDR,2516,12-02-2016,Online Transaction
3528-9470-0051-0890,Cashback,109300,IDR,6754,13-02-2016,Online Transaction
3528-9470-0052-0337,Platinum,636200,IDR,2578,05-02-2016,Online Transaction
3528-9470-0054-0709,Classic,1586800,SGD,739,07-02-2016,Online Transaction
3528-9470-0054-0728,Gold,1962600,SGD,6152,25-02-2016,Retail Domestic
3528-9470-0050-0393,Cashback,481300,IDR,6205,27-02-2016,Retail Foreign
3528-9470-0055-0346,Cashback,1882300,IDR,3922,26-02-2016,Retail Domestic
3528-9470-0059-0126,Classic,1211400,SGD,9453,21-02-2016,Retail Domestic
3528-9470-0059-0478,Gold,1458800,IDR,957,14-02-2016,Retail Domestic
3528-9470-0055-0114,Cashback,1410200,IDR,8663,07-02-2016,Retail Domestic
3528-9470-0051-0594,Gold,1340500,IDR,425,09-02-2016,Retail Domestic
3528-9470-0052-0222,Platinum,578800,IDR,1209,11-02-2016,Retail Foreign
3528-9470-0056-0117,Cashback,677100,SGD,8499,06-02-2016,Online Transaction
3528-9470-0052-0869,Cashback,350900,IDR,2090,27-02-2016,Retail Domestic
3528-9470-0051-0433,Classic,1298600,IDR,2752,20-02-2016,Retail Foreign
3528-9470-0059-0165,Platinum,911000,IDR,1427,11-02-2016,Retail Foreign
3528-9470-0054-0161,Cashback,1548400,SGD,7563,02-02-2016,Retail Domestic
3528-9470-0050-0303,Cashback,590400,IDR,8119,16-02-2016,Retail Domestic
3528-9470-0050-0667,Cashback,477800,IDR,5779,01-02-2016,Online Transaction
3528-9470-0059-0201,Platinum,198300,IDR,7125,20-02-2016,Retail Foreign
3528-9470-0051-0830,Gold,1769000,IDR,5311,08-02-2016,Retail Foreign
3528-9470-0057-0390,Platinum,209000,IDR,1119,01-02-2016,Retail Foreign
3528-9470-0054-0056,Platinum,1278500,IDR,4134,17-02-2016,Retail Foreign
3528-9470-0056-0156,Gold,1314500,IDR,6607,20-02-2016,Online Transaction
3528-9470-0058-0545,Cashback,304000,IDR,6657,06-02-2016,Retail Foreign
3528-9470-0056-0931,Classic,1440400,IDR,78,15-02-2016,Online Transaction
3528-9470-0053-0810,Cashback,1601700,IDR,629,26-02-2016,Online Transaction
3528-9470-0058-0932,Platinum,730000,SGD,1496,28-02-2016,Online Transaction
3528-9470-0053-0434,Classic,1399100,IDR,4950,13-02-2016,Retail Foreign
3528-9470-0059-0055,Classic,627700,IDR,1873,13-02-2016,Retail Domestic
3528-9470-0050-0094,Classic,1099800,IDR,7591,11-02-2016,Retail Foreign
3528-9470-0054-0010,Cashback,1602600,IDR,2749,14-02-2016,Retail Domestic
3528-9470-0055-0823,Classic,1178100,IDR,3421,26-02-2016,Retail Domestic
3528-9470-0059-0719,Platinum,568100,IDR,2133,07-02-2016,Online Transaction
3528-9470-0050-0526,Gold,1953500,IDR,3217,27-02-2016,Online Transaction
3528-9470-0052-0950,Classic,1494800,IDR,618,09-02-2016,Online Transaction
3528-9470-0054-0745,Classic,610100,IDR,1134,05-02-2016,Retail Foreign
3528-9470-0052-0210,Cashback,1464400,IDR,8998,27-02-2016,Retail Domestic
3528-9470-0050-0676,Platinum,196200,IDR,3919,05-02-2016,Retail Domestic
3528-9470-0059-0888,Platinum,489700,IDR,3266,23-02-2016,Online Transaction
3528-9470-0059-0435,Classic,1062200,IDR,228,22-02-2016,Retail Foreign
3528-9470-0055-0641,Classic,333800,IDR,2434,14-02-2016,Online Transaction
3528-9470-0052-0569,Classic,1417500,IDR,6481,28-02-2016,Retail Foreign
3528-9470-0050-0040,Gold,1844400,IDR,2000,11-02-2016,Retail Foreign
3528-9470-0051-0830,Classic,351300,IDR,6073,23-02-2016,Retail Domestic
3528-9470-0055-0455,Cashback,865800,IDR,66,26-02-2016,Retail Domestic
3528-9470-0056-0182,Classic,1141700,SGD,8323,01-02-2016,Online Transaction
3528-9470-0059-0199,Platinum,1199100,IDR,5149,09-02-2016,Online Transaction
3528-9470-0059-0072,Classic,1232200,IDR,1372,09-02-2016,Retail Domestic
3528-9470-0053-0920,Classic,1885100,IDR,2297,09-02-2016,Retail Foreign
3528-9470-0050-0944,Cashback,1526100,SGD,1735,02-02-2016,Online Transaction
3528-9470-0050-0237,Gold,166700,IDR,8032,16-02-2016,Online Transaction
3528-9470-0052-0005,Cashback,483700,IDR,7862,03-02-2016,Retail Domestic
3528-9470-0059-0635,Classic,243900,IDR,6059,15-02-2016,Retail Domestic
3528-9470-0051-0240,Platinum,695500,IDR,8344,20-02-2016,Retail Domestic
3528-9470-0056-0604,Cashback,517300,IDR,3167,24-02-2016,Retail Domestic
3528-9470-0053-0677,Cashback,382900,IDR,8338,20-02-2016,Online Transaction
3528-9470-0056-0027,Platinum,181600,IDR,2006,02-02-2016,Online Transaction
3528-9470-0052-0905,Platinum,484600,IDR,2335,15-02-2016,Online Transaction
3528-9470-0057-0827,Cashback,851200,IDR,2315,17-02-2016,Online Transaction
3528-9470-0050-0837,Gold,775200,IDR,3621,25-02-2016,Retail Foreign
3528-9470-0056-0850,Platinum,1290500,SGD,2477,08-02-2016,Retail Domestic
3528-9470-0054-0729,Cashback,747800,IDR,6464,19-02-2016,Retail Foreign
3528-9470-0053-0012,Classic,1729600,SGD,4077,06-02-2016,Retail Domestic
3528-9470-0056-0440,Classic,1593800,IDR,5596,13-02-2016,Online Transaction
3528-9470-0057-0686,Platinum,910800,SGD,5541,06-02-2016,Online Transaction
3528-9470-0055-0954,Gold,136400,IDR,1074,22-02-2016,Retail Domestic
3528-9470-0053-0344,Gold,1352700,IDR,1738,12-02-2016,Retail Domestic
3528-9470-0059-0142,Gold,1895300,IDR,4227,10-02-2016,Online Transaction
3528-9470-0052-0446,Classic,1002000,IDR,8761,05-02-2016,Retail Domestic
3528-9470-0053-0777,Platinum,1353900,IDR,5906,14-02-2016,Retail Foreign
3528-9470-0056-0584,Platinum,1684800,IDR,2944,13-02-2016,Online Transaction
3528-9470-0052-0803,Platinum,1383300,IDR,3210,02-02-2016,Retail Foreign
3528-9470-0053-0869,Gold,1582300,IDR,6379,13-02-2016,Retail Domestic
3528-9470-0051-0847,Classic,987700,IDR,3319,12-02-2016,Retail Domestic
3528-9470-0058-0574,Platinum,1147600,IDR,4401,25-02-2016,Retail Foreign
3528-9470-0054-0986,Gold,439900,IDR,1180,16-02-2016,Online Transaction
3528-9470-0055-0022,Platinum,634800,IDR,7810,01-02-2016,Retail Domestic
3528-9470-0051-0765,Classic,1729600,IDR,5898,17-02-2016,Online Transaction
3528-9470-0055-0730,Gold,1740400,IDR,6820,18-02-2016,Retail Domestic
3528-9470-0058-0457,Platinum,654000,IDR,3701,01-02-2016,Retail Foreign
3528-9470-0053-0799,Classic,482800,SGD,1693,22-02-2016,Online Transaction
3528-9470-0052-0586,Gold,1212600,IDR,3343,28-02-2016,Retail Domestic
3528-9470-0050-0551,Classic,738200,IDR,3818,02-02-2016,Online Transaction
3528-9470-0055-0686,Platinum,1867300,IDR,9205,10-02-2016,Retail Domestic
3528-9470-0056-0424,Classic,730200,IDR,7525,23-02-2016,Online Transaction
3528-9470-0053-0320,Platinum,1246100,IDR,6407,06-02-2016,Retail Domestic
3528-9470-0059-0111,Classic,797300,SGD,1598,06-02-2016,Retail Foreign
3528-9470-0056-0344,Cashback,1708000,IDR,6776,05-02-2016,Online Transaction
3528-9470-0059-0949,Cashback,1651800,IDR,6563,07-02-2016,Retail Domestic
3528-9470-0055-0427,Classic,1628300,IDR,7991,09-02-2016,Retail Domestic
3528-9470-0052-0562,Classic,658000,IDR,3118,23-02-2016,Retail Domestic
3528-9470-0053-0808,Classic,1591900,SGD,4707,15-02-2016,Retail Domestic
3528-9470-0057-0752,Classic,119200,IDR,7669,22-02-2016,Online Transaction
3528-9470-0054-0321,Gold,425500,IDR,3407,08-02-2016,Online Transaction
3528-9470-0053-0636,Cashback,275200,IDR,4094,26-02-2016,Online Transaction
3528-9470-0058-0656,Gold,1281200,IDR,4601,19-02-2016,Online Transaction
3528-9470-0056-0041,Cashback,1945800,IDR,1887,01-02-2016,Online Transaction
3528-9470-0058-0872,Classic,720000,IDR,3548,14-02-2016,Retail Foreign
3528-9470-0050-0141,Cashback,476500,IDR,845,21-02-2016,Retail Domestic
3528-9470-0052-0169,Cashback,1900200,SGD,6260,16-02-2016,Retail Foreign
3528-9470-0054-0351,Classic,897800,IDR,4606,05-02-2016,Retail Foreign
3528-9470-0056-0898,Cashback,1934900,IDR,3079,10-02-2016,Online Transaction
3528-9470-0053-0465,Platinum,1127400,IDR,498,19-02-2016,Retail Foreign
3528-9470-0058-0832,Classic,1489100,IDR,5463,12-02-2016,Retail Domestic
3528-9470-0050-0047,Cashback,1983800,SGD,5407,01-02-2016,Retail Domestic
3528-9470-0052-0676,Cashback,1605900,IDR,7807,05-02-2016,Online Transaction
3528-9470-0050-0073,Cashback,1784500,SGD,5159,15-02-2016,Online Transaction
3528-9470-0058-0834,Platinum,1005200,IDR,3585,18-02-2016,Retail Foreign
3528-9470-0055-0821,Classic,1461600,IDR,5495,10-02-2016,Retail Foreign
3528-9470-0050-0430,Platinum,1631900,IDR,7609,16-02-2016,Online Transaction
3528-9470-0058-0009,Gold,855600,IDR,7920,03-02-2016,Retail Domestic
3528-9470-0056-0566,Platinum,871200,IDR,640,04-02-2016,Online Transaction
3528-9470-0051-0191,Platinum,1172100,SGD,685,13-02-2016,Retail Foreign
3528-9470-0059-0842,Gold,1091900,IDR,8532,01-02-2016,Retail Foreign
3528-9470-0052-0394,Cashback,1228400,IDR,697,16-02-2016,Online Transaction
3528-9470-0051-0121,Platinum,11700,SGD,165,14-02-2016,Online Transaction
3528-9470-0050-0008,Platinum,1481300,IDR,4628,08-02-2016,Online Transaction
3528-9470-0050-0545,Cashback,1499900,SGD,987,22-02-2016,Retail Foreign
3528-9470-0058-0928,Cashback,475200,IDR,3379,25-02-2016,Retail Domestic
3528-9470-0050-0798,Classic,1356400,IDR,7001,26-02-2016,Retail Domestic
3528-9470-0059-0946,Gold,689300,IDR,8126,22-02-2016,Online Transaction
3528-9470-0057-0625,Classic,617200,IDR,6059,28-02-2016,Online Transaction
3528-9470-0058-0388,Classic,1456400,SGD,650,10-02-2016,Retail Foreign
3528-9470-0052-0596,Gold,1921300,SGD,8505,15-02-2016,Retail Domestic
3528-9470-0053-0010,Cashback,907300,IDR,7094,16-02-2016,Retail Domestic
3528-9470-0054-0122,Cashback,692400,IDR,1083,20-02-2016,Online Transaction
3528-9470-0057-0132,Classic,1530400,SGD,4280,10-02-2016,Retail Foreign
3528-9470-0054-0720,Cashback,1297500,IDR,5467,10-02-2016,Retail Foreign
3528-9470-0050-0033,Cashback,501500,IDR,4486,04-02-2016,Online Transaction
3528-9470-0052-0529,Classic,1278800,IDR,8567,10-02-2016,Online Transaction
3528-9470-0054-0592,Gold,172100,IDR,4152,22-02-2016,Online Transaction
3528-9470-0055-0075,Cashback,687100,IDR,7527,24-02-2016,Retail Domestic
3528-9470-0059-0175,Platinum,965000,SGD,5113,27-02-2016,Retail Domestic
3528-9470-0051-0290,Classic,508700,IDR,7567,07-02-2016,Retail Domestic
3528-9470-0052-0781,Cashback,1118500,IDR,6875,24-02-2016,Online Transaction
3528-9470-0052-0773,Gold,446900,IDR,2550,08-02-2016,Retail Foreign
3528-9470-0050-0425,Gold,356900,IDR,3364,27-02-2016,Online Transaction
3528-9470-0057-0306,Platinum,846700,IDR,8405,23-02-2016,Retail Domestic
3528-9470-0057-0789,Gold,1080900,IDR,1018,21-02-2016,Retail Domestic
3528-9470-0056-0625,Cashback,119200,IDR,4116,22-02-2016,Retail Domestic
3528-9470-0056-0101,Gold,1169400,IDR,1703,24-02-2016,Online Transaction
3528-9470-0054-0429,Cashback,1408400,IDR,6650,13-02-2016,Retail Foreign
3528-9470-0050-0285,Cashback,845900,SGD,460,12-02-2016,Online Transaction
3528-9470-0053-0648,Classic,950900,IDR,6690,20-02-2016,Retail Foreign
3528-9470-0059-0346,Cashback,781400,IDR,3119,11-02-2016,Online Transaction
3528-9470-0054-0962,Classic,728800,IDR,5761,27-02-2016,Retail Foreign
3528-9470-0057-0015,Cashback,953500,IDR,4884,11-02-2016,Online Transaction
3528-9470-0055-0562,Classic,949200,IDR,9446,26-02-2016,Retail Foreign
3528-9470-0054-0635,Cashback,320600,IDR,5950,11-02-2016,Retail Domestic
3528-9470-0056-0166,Platinum,26400,IDR,4215,19-02-2016,Online Transaction
3528-9470-0054-0304,Gold,1852300,IDR,519,12-02-2016,Online Transaction
3528-9470-0057-0288,Gold,385300,IDR,4575,03-02-2016,Retail Foreign
3528-9470-0058-0268,Platinum,92700,IDR,1073,09-02-2016,Online Transaction
3528-9470-0059-0750,Gold,996100,IDR,3934,20-02-2016,Online Transaction
3528-9470-0056-0556,Cashback,572300,IDR,1124,26-02-2016,Online Transaction
3528-9470-0052-0452,Classic,1825600,IDR,5842,02-02-2016,Retail Domestic
3528-9470-0057-0875,Classic,1478300,IDR,9332,04-02-2016,Online Transaction
3528-9470-0056-0381,Classic,118400,IDR,2154,19-02-2016,Retail Domestic
3528-9470-0057-0750,Platinum,1826000,IDR,6114,26-02-2016,Online Transaction
3528-9470-0056-0883,Classic,709900,IDR,3755,08-02-2016,Retail Foreign
3528-9470-0051-0913,Classic,1366500,SGD,7716,28-02-2016,Retail Foreign
3528-9470-0050-0175,Classic,1377500,IDR,4591,03-02-2016,Online Transaction
3528-9470-0059-0945,Cashback,1745700,IDR,8405,08-02-2016,Retail Foreign
3528-9470-0051-0112,Classic,308200,IDR,8325,16-02-2016,Retail Foreign
3528-9470-0050-0168,Cashback,1017200,IDR,9395,28-02-2016,Online Transaction
3528-9470-0052-0203,Cashback,1615400,IDR,3098,09-02-2016,Retail Domestic
3528-9470-0055-0781,Cashback,1969100,IDR,4618,07-02-2016,Retail Foreign
3528-9470-0055-0874,Platinum,1303800,IDR,8970,25-02-2016,Online Transaction
3528-9470-0056-0254,Gold,1490200,IDR,4098,06-02-2016,Online Transaction
3528-9470-0058-0989,Classic,264800,IDR,3040,14-02-2016,Retail Domestic
3528-9470-0053-0970,Gold,342800,IDR,7662,04-02-2016,Retail Foreign
3528-9470-0050-0608,Classic,1824300,IDR,3067,03-02-2016,Online Transaction
3528-9470-0051-0112,Gold,1561900,IDR,5015,01-02-2016,Online Transaction
3528-9470-0056-0010,Classic,1618800,IDR,5683,20-02-2016,Online Transaction
3528-9470-0056-0807,Cashback,32000,IDR,4857,13-02-2016,Online Transaction
3528-9470-0053-0954,Platinum,1950400,SGD,7943,10-02-2016,Retail Domestic
3528-9470-0051-0514,Cashback,119000,SGD,3373,09-02-2016,Retail Foreign
3528-9470-0057-0197,Platinum,1678000,IDR,2429,04-02-2016,Retail Domestic
3528-9470-0059-0664,Cashback,1219300,IDR,3654,21-02-2016,Retail Foreign
3528-9470-0057-0257,Classic,762000,IDR,8937,14-02-2016,Online Transaction
3528-9470-0050-0556,Cashback,1041500,IDR,1134,08-02-2016,Retail Foreign
3528-9470-0054-0432,Classic,1365600,IDR,9285,01-02-2016,Retail Domestic
3528-9470-0052-0490,Classic,1259200,IDR,3969,18-02-2016,Retail Foreign
3528-9470-0059-0064,Platinum,1842100,IDR,4527,05-02-2016,Online Transaction
3528-9470-0058-0165,Classic,670400,IDR,8188,18-02-2016,Retail Domestic
3528-9470-0053-0053,Gold,339600,IDR,9015,24-02-2016,Retail Foreign
3528-9470-0059-0313,Classic,1301800,IDR,1287,17-02-2016,Online Transaction
3528-9470-0053-0625,Gold,1366900,SGD,6482,01-02-2016,Retail Foreign
3528-9470-0052-0596,Platinum,1645500,IDR,4027,21-02-2016,Retail Domestic
3528-9470-0052-0348,Cashback,1253100,IDR,9285,24-02-2016,Online Transaction
